filepath,label,root,split
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug13_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug13_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug14_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug6_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug13_3.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic2_Carolina_1.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug8_2.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic3_Carolina_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug8_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug8_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug6_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicA_Miguel_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic3_Carolina_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic3_Carolina_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug9_4.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicA_Miguel_2.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic2_Carolina_3.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug9_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic3_Carolina_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic2_Carolina_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug6_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug8_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug9_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic2_Carolina_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_AcustiicPlug9_1.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Miguel_4.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicCleanGB_JO_3.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Simona_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Jegundo_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Miguel_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicCleanGB_JO_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Simona_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicA_Miguel_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Miguel_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Electric_Fabi_1.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Simona_2.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicCleanGB_JO_4.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicCleanGB_JO_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Jegundo_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Simona_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Electric_Fabi_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Jegundo_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Miguel_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Classic_Jegundo_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_ClassicA_Miguel_3.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RootsGB_JO_2.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RockGB_JO_2.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RetroGB_JO_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RockGB_JO_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RockGB_JO_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Electric_Fabi_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RetroGB_JO_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RootsGB_JO_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RootsGB_JO_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RetroGB_JO_4.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_Electric_Fabi_3.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_Mari_4.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_Mari_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_Mari_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RockGB_JO_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_SalomCΓòá┬║Andrade_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_Mari_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RootsGB_JO_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_RetroGB_JO_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_electric_Isabel_4.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acusticGB_JO_3.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_AfonsoLemos_-03.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_SalomCΓòá┬║Andrade_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_electric_Isabel_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_AfonsoLemos_-02.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acusticGB_JO_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_electric_Isabel_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_AfonsoLemos_-04.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acusticGB_JO_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_henrique_3.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_eletricguitar_Mari_1.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acusticGB_JO_1.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_henrique_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_electric_Isabel_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_AfonsoLemos_-01.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_henrique_2.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_SalomCΓòá┬║Andrade_4.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_acousticguitar_SalomCΓòá┬║Andrade_3.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_classical_henrique_1.wav,minor,A,train
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_eletricguitar_Mari_4.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_eletricguitar_Mari_2.wav,minor,A,val
/content/drive/MyDrive/chord_trainer/training/A_minor/Am_eletricguitar_Mari_3.wav,minor,A,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcousticGuitar_RodrigoMercador_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug10_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug12_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug10_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcousticGuitar_RodrigoMercador_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug11_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug11_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug11_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug12_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcousticGuitar_RodrigoMercador_1.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug12_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug10_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug10_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug11_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug13_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug12_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcousticGuitar_RodrigoMercador_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug13_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug18_1.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug14_1.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug17_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug16_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug15_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug17_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug17_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug16_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug15_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug14_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug14_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug14_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug15_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug13_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug17_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug15_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug16_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug16_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug13_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug1_1.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug20_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug19_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug21_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug1_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug19_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug20_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug18_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug1_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug20_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug1_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug19_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug21_1.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug18_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug21_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug21_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug18_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug22_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug19_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug20_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug22_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug24_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug22_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug25_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug23_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug23_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug22_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug25_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug23_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug24_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug23_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug25_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug24_2.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug24_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug25_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug2_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug4_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug3_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug3_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug4_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug2_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug2_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug3_4.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug4_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug5_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug2_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug5_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug3_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug4_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug8_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug7_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug5_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug6_1.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug6_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug8_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug9_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug5_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug8_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug9_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug8_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug7_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug6_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug9_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug7_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug9_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug6_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_AcusticPlug7_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Acustic_Miguel_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic3_Carolina_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic2_Carolina_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Acustic_Miguel_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic2_Carolina_1.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicCleanGB_JO_2.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_Acustic_Miguel_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic2_Carolina_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicA_Miguel_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic3_Carolina_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicA_Miguel_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicCleanGB_JO_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Acustic_Miguel_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic2_Carolina_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic3_Carolina_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic3_Carolina_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicA_Miguel_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicA_Miguel_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Jegundo_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Simona_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Simona_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Miguel_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicCleanGB_JO_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Electric_Fabi_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Simona_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Simona_1.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_RetroGB_JO_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Jegundo_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Jegundo_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Miguel_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Electric_Fabi_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RetroGB_JO_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RetroGB_JO_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_ClassicCleanGB_JO_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Jegundo_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Miguel_2.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_Electric_Fabi_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Electric_Fabi_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_Classic_Miguel_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RockGB_JO_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_Mari_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RockGB_JO_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RetroGB_JO_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_SalomCΓòá┬║Andrade_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_RootsGB_JO_1.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_SalomCΓòá┬║Andrade_4.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_RootsGB_JO_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_SalomCΓòá┬║Andrade_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RockGB_JO_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_RockGB_JO_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_SalomCΓòá┬║Andrade_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_Mari_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_Mari_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acousticguitar_Mari_3.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_RootsGB_JO_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_RootsGB_JO_2.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_acusticGB_JO_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_electric_Isabel_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_eletricguitar_Mari_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_electric_Isabel_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_henrique_4.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_electric_Isabel_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_AfonsoLemos_-03.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_AfonsoLemos_-04.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_eletricguitar_Mari_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_acusticGB_JO_3.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/G_major/G_eletricguitar_Mari_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_henrique_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_henrique_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_AfonsoLemos_-01.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acusticGB_JO_2.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_electric_Isabel_3.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_eletricguitar_Mari_1.wav,major,G,train
/content/drive/MyDrive/chord_trainer/training/G_major/G_acusticGB_JO_4.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_henrique_2.wav,major,G,val
/content/drive/MyDrive/chord_trainer/training/G_major/G_classical_AfonsoLemos_-02.wav,major,G,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_105.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_10.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_117.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_116.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_100.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_107.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_103.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_111.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_113.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_0.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_115.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_1.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_11.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_104.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_106.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_112.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_102.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_108.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_101.wav,major,combined,val
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_118.wav,major,combined,test
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_109.wav,major,combined,train
/content/drive/MyDrive/chord_trainer/training/combined_major/Major_110.wav,major,combined,train
